car_id,current_office_id,car_name,car_type,fuel_type,model,model_year
1708,24,Boxster,car,GASOLINE,Porsche,2011
1709,29,SLK-Class,car,GASOLINE,Mercedes-Benz,2013
1710,17,C-Max Hybrid,car,HYBRID,Ford,2016
1711,5,Durango,suv,GASOLINE,Dodge,2017
1712,89,Slingshot,car,GASOLINE,Polaris,2019
1713,27,Camaro,car,GASOLINE,Chevrolet,2019
1714,3,2 Series,car,GASOLINE,BMW,2016
1715,31,Sedona,minivan,GASOLINE,Kia,2016
1716,54,Corvette,car,GASOLINE,Chevrolet,2016
1717,64,fortwo,car,GASOLINE,smart,2015
1718,55,Prius,car,HYBRID,Toyota,2011
1719,25,Renegade,suv,GASOLINE,Jeep,2017
1720,66,Wrangler,suv,GASOLINE,Jeep,2017
1721,27,4 Series,car,GASOLINE,BMW,2015
1722,99,Focus,car,GASOLINE,Ford,2017
1723,17,CLA-Class,car,GASOLINE,Mercedes-Benz,2014
1724,58,Camry,car,GASOLINE,Toyota,2018
1725,63,Metris,minivan,GASOLINE,Mercedes-Benz,2016
1726,69,X3,suv,GASOLINE,BMW,2016
1727,26,3,car,GASOLINE,Mazda,2017
1728,48,Charger,car,GASOLINE,Dodge,2016
1729,39,3 Series Gran Turismo,car,GASOLINE,BMW,2016
1730,47,CLA-Class,car,GASOLINE,Mercedes-Benz,2016
1731,64,GLA-Class,suv,GASOLINE,Mercedes-Benz,2015
1732,76,CLA-Class,car,GASOLINE,Mercedes-Benz,2016
1733,90,CLA-Class,car,GASOLINE,Mercedes-Benz,2016
1734,51,Equinox,suv,GASOLINE,Chevrolet,2010
1735,87,Civic,car,GASOLINE,Honda,2018
1736,23,Cruze,car,GASOLINE,Chevrolet,2018
1737,61,Grand Caravan,minivan,GASOLINE,Dodge,2018
1738,34,Grand Cherokee,suv,GASOLINE,Jeep,2018
1739,2,Tucson,suv,GASOLINE,Hyundai,2017
1740,64,Murano,suv,GASOLINE,Nissan,2015
1741,11,CX-5,suv,GASOLINE,Mazda,2016
1742,99,Corolla,car,GASOLINE,Toyota,2017
1743,7,Fusion Hybrid,car,HYBRID,Ford,2017
1744,41,Yaris,car,GASOLINE,Toyota,2019
1745,3,Cruze,car,GASOLINE,Chevrolet,2018
1746,71,Rogue,suv,GASOLINE,Nissan,2014
1747,56,Corvette,car,GASOLINE,Chevrolet,2016
1748,28,Civic,car,GASOLINE,Honda,2016
1749,67,M4,car,GASOLINE,BMW,2015
1750,82,Camaro,car,GASOLINE,Chevrolet,2017
1751,29,GT-R,car,GASOLINE,Nissan,2016
1752,94,M4,car,GASOLINE,BMW,2016
1753,90,A6,car,GASOLINE,Audi,2018
1754,55,Accord,car,GASOLINE,Honda,2017
1755,50,Model X,suv,ELECTRIC,Tesla,2016
1756,73,M4,car,GASOLINE,BMW,2018
1757,99,Macan,suv,GASOLINE,Porsche,2016
1758,58,Model X,suv,ELECTRIC,Tesla,2016
1759,45,Pathfinder,suv,GASOLINE,Nissan,2015
1760,32,F-TYPE,car,GASOLINE,Jaguar,2016
1761,89,Boxster,car,GASOLINE,Porsche,2013
1762,79,Ghibli,car,GASOLINE,Maserati,2017
1763,32,Durango,suv,GASOLINE,Dodge,2016
1764,5,4C,car,GASOLINE,Alfa Romeo,2016
1765,8,GT-R,car,GASOLINE,Nissan,2009
1766,92,Boxster,car,GASOLINE,Porsche,2013
1767,26,Ghibli,car,GASOLINE,Maserati,2016
1768,97,Ghibli,car,GASOLINE,Maserati,2017
1769,46,Model 3,car,ELECTRIC,Tesla,2018
1770,51,2 Series,car,GASOLINE,BMW,2017
1771,74,S-Class,car,GASOLINE,Mercedes-Benz,2016
1772,48,Range Rover Sport,suv,GASOLINE,Land Rover,2015
1773,64,Model 3,car,ELECTRIC,Tesla,2018
1774,16,Challenger,car,GASOLINE,Dodge,2018
1775,34,Model 3,car,ELECTRIC,Tesla,2020
1776,69,Escalade ESV,suv,GASOLINE,Cadillac,2017
1777,79,Cherokee,suv,GASOLINE,Jeep,2017
1778,74,Model X,suv,ELECTRIC,Tesla,2018
1779,9,Wrangler,suv,GASOLINE,Jeep,2016
1780,46,Range Rover Sport,suv,GASOLINE,Land Rover,2014
1781,3,i8,car,HYBRID,BMW,2015
1782,98,Model 3,car,ELECTRIC,Tesla,2020
1783,47,Rogue,suv,GASOLINE,Nissan,2018
1784,44,X5,suv,GASOLINE,BMW,2015
1785,6,Model X,suv,ELECTRIC,Tesla,2018
1786,43,TT RS,car,GASOLINE,Audi,2020
1787,29,911,car,GASOLINE,Porsche,2014
1788,44,Model 3,car,ELECTRIC,Tesla,2018
1789,67,Wrangler,suv,GASOLINE,Jeep,2017
1790,96,GT-R,car,GASOLINE,Nissan,2017
1791,100,Model 3,car,ELECTRIC,Tesla,2020
1792,69,Corvette Stingray,car,GASOLINE,Chevrolet,2014
1793,51,Escalade,suv,GASOLINE,Cadillac,2015
1794,67,Model S,car,ELECTRIC,Tesla,2016
1795,85,Sonata,car,GASOLINE,Hyundai,2013
1796,26,Model X,suv,ELECTRIC,Tesla,2017
1797,30,Model 3,car,ELECTRIC,Tesla,2019
1798,23,Model 3,car,ELECTRIC,Tesla,2017
1799,6,Continental GT Speed,car,GASOLINE,Bentley,2014
1800,77,M3,car,GASOLINE,BMW,2017
1801,57,S-Class,car,GASOLINE,Mercedes-Benz,2015
1802,30,C-Class,car,GASOLINE,Mercedes-benz,2019
1803,85,Civic,car,GASOLINE,Honda,2017
1804,26,F-TYPE,car,GASOLINE,Jaguar,2017
1805,83,M4,car,GASOLINE,BMW,2016
1806,52,4 Series,car,GASOLINE,BMW,2016
1807,95,Corolla,car,GASOLINE,Toyota,2017
1808,100,7 Series,car,GASOLINE,BMW,2013
1809,94,QX50,suv,GASOLINE,Infiniti,2019
1810,21,4C,car,GASOLINE,Alfa Romeo,2016
1811,76,Model 3,car,ELECTRIC,Tesla,2018
1812,44,i8,car,HYBRID,BMW,2016
1813,51,Corvette,car,GASOLINE,Chevrolet,2017
1814,25,Model S,car,ELECTRIC,Tesla,2013
1815,8,Soul,suv,GASOLINE,Kia,2020
1816,86,E-Class,car,GASOLINE,Mercedes-Benz,2017
1817,34,Model X,suv,ELECTRIC,Tesla,2017
1818,50,Cayman,car,GASOLINE,Porsche,2015
1819,24,F-TYPE,car,GASOLINE,Jaguar,2017
1820,68,Model 3,car,ELECTRIC,Tesla,2019
1821,18,4 Series,car,GASOLINE,BMW,2018
1822,48,Yukon XL,suv,GASOLINE,GMC,2015
1823,91,3 Series,car,GASOLINE,BMW,2018
1824,21,Model S,car,ELECTRIC,Tesla,2015
1825,25,Model 3,car,ELECTRIC,Tesla,2018
1826,60,Outback,suv,GASOLINE,Subaru,2019
1827,50,Range Rover Sport,suv,GASOLINE,Land Rover,2014
1828,52,Q5,suv,GASOLINE,Audi,2019
1829,80,Model X,suv,ELECTRIC,Tesla,2019
1830,16,Malibu,car,GASOLINE,Chevrolet,2015
1831,95,E-Class,car,GASOLINE,Mercedes-Benz,2017
1832,46,Challenger,car,GASOLINE,Dodge,2018
1833,5,R8,car,GASOLINE,Audi,2015
1834,41,C-Class,car,GASOLINE,Mercedes-Benz,2017
1835,85,Corvette Stingray,car,GASOLINE,Chevrolet,2014
1836,32,Outlander,suv,GASOLINE,Mitsubishi,2019
1837,37,Model 3,car,ELECTRIC,Tesla,2018
1838,78,C-Class,car,GASOLINE,Mercedes-Benz,2017
1839,72,Cruze,car,GASOLINE,Chevrolet,2014
1840,85,Gallardo,car,GASOLINE,Lamborghini,2008
1841,39,Corolla,car,GASOLINE,Toyota,2018
1842,29,Model S,car,ELECTRIC,Tesla,2014
1843,33,7 Series,car,GASOLINE,BMW,2014
1844,69,Ghost,car,GASOLINE,Rolls Royce,2011
1845,28,Model 3,car,ELECTRIC,Tesla,2018
1846,83,XJ,car,GASOLINE,Jaguar,2015
1847,8,CLA-Class,car,GASOLINE,Mercedes-Benz,2017
1848,11,F-TYPE,car,GASOLINE,Jaguar,2016
1849,61,C-Class,car,GASOLINE,Mercedes-Benz,2018
1850,50,Model X,suv,ELECTRIC,Tesla,2018
1851,96,M4,car,GASOLINE,BMW,2015
1852,64,Model Y,suv,ELECTRIC,Tesla,2020
1853,25,Jetta,car,GASOLINE,Volkswagen,2018
1854,4,Model Y,suv,ELECTRIC,Tesla,2020
1855,59,M3,car,GASOLINE,BMW,2018
1856,29,Ascent,suv,GASOLINE,Subaru,2019
1857,73,Q7,suv,GASOLINE,Audi,2018
1858,75,Range Rover Sport,suv,GASOLINE,Land Rover,2011
1859,10,RX 350L,suv,GASOLINE,Lexus,2018
1860,95,Model S,car,ELECTRIC,Tesla,2013
1861,46,Model X,suv,ELECTRIC,Tesla,2018
1862,34,F-Type,car,GASOLINE,Jaguar,2014
1863,34,C-Class,car,GASOLINE,Mercedes-benz,2019
1864,85,Model 3,car,ELECTRIC,Tesla,2020
1865,96,Model S,car,ELECTRIC,Tesla,2013
1866,93,RAV4,suv,GASOLINE,Toyota,2018
1867,19,Slingshot,car,GASOLINE,Polaris,2019
1868,26,718 Boxster,car,GASOLINE,Porsche,2017
1869,51,CLA-Class,car,GASOLINE,Mercedes-benz,2019
1870,78,GLE-Class,suv,GASOLINE,Mercedes-benz,2019
1871,98,Model X,suv,ELECTRIC,Tesla,2017
1872,14,Mustang,car,GASOLINE,Ford,2017
1873,95,Pilot,suv,GASOLINE,Honda,2014
1874,21,C-Class,car,GASOLINE,Mercedes-Benz,2017
1875,51,4 Series,car,GASOLINE,BMW,2015
1876,36,Slingshot,car,GASOLINE,Polaris,2015
1877,21,Slingshot,car,GASOLINE,Polaris,2015
1878,79,Corvette,car,GASOLINE,Chevrolet,2017
1879,52,2 Series,car,GASOLINE,BMW,2016
1880,75,Slingshot,car,GASOLINE,Polaris,2019
1881,2,2 Series,car,GASOLINE,BMW,2016
1882,69,CT 200h,car,HYBRID,Lexus,2016
1883,72,Mustang,car,GASOLINE,Ford,2016
1884,1,GranTurismo,car,GASOLINE,Maserati,2016
1885,80,Jetta,car,GASOLINE,Volkswagen,2014
1886,37,Model 3,car,ELECTRIC,Tesla,2018
1887,92,Slingshot,car,GASOLINE,Polaris,2015
1888,49,2 Series,car,GASOLINE,BMW,2016
1889,85,Boxster,car,GASOLINE,Porsche,2016
1890,71,V8 Vantage,car,GASOLINE,Aston Martin,2006
1891,53,Boxster,car,GASOLINE,Porsche,2013
1892,50,Wrangler Unlimited,suv,GASOLINE,Jeep,2019
1893,8,300,car,GASOLINE,Chrysler,2015
1894,8,Model 3,car,ELECTRIC,Tesla,2018
1895,18,SL-Class,car,GASOLINE,Mercedes-Benz,2015
1896,66,Ram 1500 Classic,truck,GASOLINE,Dodge,2019
1897,50,Boxster,car,GASOLINE,Porsche,2016
1898,6,Model S,car,ELECTRIC,Tesla,2016
1899,92,XJ,car,GASOLINE,Jaguar,2016
1900,57,C-Class,car,GASOLINE,Mercedes-Benz,2017
1901,78,Z4,car,GASOLINE,BMW,2020
1902,84,Grand Cherokee,suv,GASOLINE,Jeep,2016
1903,55,Wrangler,suv,GASOLINE,Jeep,2014
1904,71,Q7,suv,GASOLINE,Audi,2019
1905,49,Evora 400,car,GASOLINE,Lotus,2017
1906,13,Grand Caravan,minivan,GASOLINE,Dodge,2017
1907,45,GLC-Class,suv,GASOLINE,Mercedes-Benz,2018
1908,90,Wrangler,suv,GASOLINE,Jeep,2018
1909,83,LC 500,car,GASOLINE,Lexus,2018
1910,16,Q5,suv,GASOLINE,Audi,2019
1911,55,AMG GT,car,GASOLINE,Mercedes-Benz,2016
1912,82,X1,suv,GASOLINE,BMW,2017
1913,92,M4,car,GASOLINE,BMW,2015
1914,86,Range Rover Sport,suv,GASOLINE,Land Rover,2014
1915,56,Boxster,car,GASOLINE,Porsche,2013
1916,34,LC 500,car,GASOLINE,Lexus,2018
1917,51,GX,suv,GASOLINE,Lexus,2019
1918,28,Mustang,car,GASOLINE,Ford,2019
1919,50,R8,car,GASOLINE,Audi,2009
1920,56,Metris,minivan,GASOLINE,Mercedes-Benz,2016
1921,68,SLK-Class,car,GASOLINE,Mercedes-Benz,2014
1922,61,QX60,suv,GASOLINE,INFINITI,2018
1923,86,Corvette,car,GASOLINE,Chevrolet,2017
1924,28,Ghibli,car,GASOLINE,Maserati,2016
1925,79,Boxster,car,GASOLINE,Porsche,2015
1926,70,CL-Class,car,GASOLINE,Mercedes-Benz,2008
1927,71,M4,car,GASOLINE,BMW,2018
1928,46,Slingshot,car,GASOLINE,Polaris,2019
1929,51,F430,car,GASOLINE,Ferrari,2007
1930,1,Charger,car,GASOLINE,Dodge,2019
1931,12,LR4,suv,GASOLINE,Land Rover,2014
1932,17,Corolla,car,GASOLINE,Toyota,2019
1933,40,A4,car,GASOLINE,Audi,2017
1934,5,Sonata,car,GASOLINE,Hyundai,2017
1935,42,Civic,car,GASOLINE,Honda,2018
1936,45,Sentra,car,GASOLINE,Nissan,2018
1937,20,Quattroporte,car,GASOLINE,Maserati,2014
1938,93,Model S,car,ELECTRIC,Tesla,2015
1939,28,Mustang,car,GASOLINE,Ford,2016
1940,5,S-Class,car,GASOLINE,Mercedes-Benz,2015
1941,69,Camaro,car,GASOLINE,Chevrolet,2018
1942,4,Camaro,car,GASOLINE,Chevrolet,2018
1943,71,Sky,car,GASOLINE,Saturn,2007
1944,19,Challenger,car,GASOLINE,Dodge,2018
1945,55,Soul,car,GASOLINE,Kia,2016
1946,43,Z4,car,GASOLINE,BMW,2019
1947,90,Mustang,car,GASOLINE,Ford,2016
1948,98,Charger,car,GASOLINE,Dodge,2018
1949,44,Dart,car,GASOLINE,Dodge,2015
1950,15,SLK-Class,car,GASOLINE,Mercedes-Benz,2016
1951,29,Z4,car,GASOLINE,BMW,2019
1952,2,Model S,car,ELECTRIC,Tesla,2016
1953,92,F-TYPE,car,GASOLINE,Jaguar,2020
1954,78,Soul,car,GASOLINE,Kia,2015
1955,1,Giulia,car,GASOLINE,Alfa-romeo,2019
1956,2,Model 3,car,ELECTRIC,Tesla,2019
1957,78,Macan,suv,GASOLINE,Porsche,2015
1958,63,SL-Class,car,GASOLINE,Mercedes-Benz,2009
1959,20,Challenger,car,GASOLINE,Dodge,2019
1960,54,Mustang,car,GASOLINE,Ford,2016
1961,90,Cadenza,car,GASOLINE,Kia,2014
1962,11,Tucson,suv,GASOLINE,Hyundai,2017
1963,38,Compass,suv,GASOLINE,Jeep,2015
1964,72,Corvette,car,GASOLINE,Chevrolet,2016
1965,30,Civic,car,GASOLINE,Honda,2014
1966,91,Patriot,suv,GASOLINE,Jeep,2016
1967,58,Mustang,car,GASOLINE,Ford,2012
1968,48,Camry,car,GASOLINE,Toyota,2018
1969,21,Mustang,car,GASOLINE,Ford,2019
1970,79,Soul,car,GASOLINE,Kia,2016
1971,25,C-Class,car,GASOLINE,Mercedes-Benz,2017
1972,97,5-Series,car,HYBRID,BMW,2019
1973,71,Murano,suv,GASOLINE,Nissan,2011
1974,40,7-Series,car,GASOLINE,BMW,2019
1975,93,Mustang,car,GASOLINE,Ford,2016
1976,49,Pathfinder,suv,GASOLINE,Nissan,2014
1977,46,xB,car,GASOLINE,Scion,2011
1978,93,Beetle,car,GASOLINE,Volkswagen,2013
1979,85,NX 300,suv,GASOLINE,Lexus,2018
1980,32,Model X,suv,ELECTRIC,Tesla,2016
1981,61,Model S,car,ELECTRIC,Tesla,2018
1982,13,C-Class,car,GASOLINE,Mercedes-benz,2019
1983,77,124 Spider,car,GASOLINE,FIAT,2017
1984,87,3 Series,car,GASOLINE,BMW,2011
1985,5,Boxster,car,GASOLINE,Porsche,2016
1986,53,C-Class,car,GASOLINE,Mercedes-Benz,2016
1987,75,Model X,suv,ELECTRIC,Tesla,2018
1988,35,Beetle,car,GASOLINE,Volkswagen,2013
1989,91,Mustang,car,GASOLINE,Ford,2013
1990,36,Ghibli,car,GASOLINE,Maserati,2016
1991,6,Beetle,car,GASOLINE,Volkswagen,2013
1992,31,Mustang,car,GASOLINE,Ford,2014
1993,4,3 Series,car,GASOLINE,BMW,2015
1994,93,Jetta,car,GASOLINE,Volkswagen,2010
1995,70,Camry,car,GASOLINE,Toyota,2016
1996,40,i8,car,HYBRID,BMW,2015
1997,61,Cooper,car,GASOLINE,MINI,2012
1998,60,5 Series,car,GASOLINE,BMW,2014
1999,29,Optima,car,GASOLINE,Kia,2015
2000,92,Corvette,car,GASOLINE,Chevrolet,2017
2001,28,Sonata,car,GASOLINE,Hyundai,2015
2002,75,C-Class,car,GASOLINE,Mercedes-Benz,2018
2003,28,MKS,car,GASOLINE,Lincoln,2010
2004,39,Panamera,car,GASOLINE,Porsche,2011
2005,14,Camry,car,GASOLINE,Toyota,2011
2006,53,Passat,car,GASOLINE,Volkswagen,2014
2007,27,3 Series,car,GASOLINE,BMW,2016
2008,100,Soul,car,GASOLINE,Kia,2014
2009,36,Rogue,suv,GASOLINE,Nissan,2016
2010,7,Elantra,car,GASOLINE,Hyundai,2017
2011,47,C-Class,car,GASOLINE,Mercedes-Benz,2015
2012,92,Rio,car,GASOLINE,Kia,2015
2013,5,S-Class,car,GASOLINE,Mercedes-Benz,2017
2014,43,Fiesta,car,GASOLINE,Ford,2018
2015,42,Model 3,car,ELECTRIC,Tesla,2019
2016,14,CLA-Class,car,GASOLINE,Mercedes-benz,2020
2017,17,M4,car,GASOLINE,BMW,2016
2018,25,G-Class,suv,GASOLINE,Mercedes-Benz,2017
2019,88,300,car,GASOLINE,Chrysler,2010
2020,15,XT5,suv,GASOLINE,Cadillac,2020
2021,81,F-Type,car,GASOLINE,Jaguar,2014
2022,12,Soul,car,GASOLINE,Kia,2011
2023,20,Mustang,car,GASOLINE,Ford,2006
2024,25,C-Class,car,GASOLINE,Mercedes-Benz,2011
2025,34,Matrix,car,GASOLINE,Toyota,2009
2026,94,Wrangler,suv,GASOLINE,Jeep,2011
2027,5,Escape,suv,GASOLINE,Ford,2017
2028,81,Compass,suv,GASOLINE,Jeep,2016
2029,38,Sonata,car,GASOLINE,Hyundai,2017
2030,85,Civic Sedan,car,GASOLINE,Honda,2019
2031,5,Corolla,car,GASOLINE,Toyota,2016
2032,48,Prius c,car,HYBRID,Toyota,2017
2033,40,Model 3,car,ELECTRIC,Tesla,2019
2034,85,Patriot,suv,GASOLINE,Jeep,2011
2035,75,Dart,car,GASOLINE,Dodge,2014
2036,35,Model X,suv,ELECTRIC,Tesla,2019
2037,38,3-Series,car,GASOLINE,BMW,2019
2038,89,Model X,suv,ELECTRIC,Tesla,2017
2039,31,Mustang,car,GASOLINE,Ford,2016
2040,14,Impala,car,GASOLINE,Chevrolet,2018
2041,99,Sorento,suv,GASOLINE,Kia,2014
2042,44,7 Series,car,GASOLINE,BMW,2017
2043,59,RX 350,suv,GASOLINE,Lexus,2013
2044,62,Sonata,car,GASOLINE,Hyundai,2013
2045,92,CLS-Class,car,GASOLINE,Mercedes-benz,2019
2046,98,7 Series,car,GASOLINE,BMW,2018
2047,70,Model 3,car,ELECTRIC,Tesla,2020
2048,15,Civic Sedan,car,GASOLINE,Honda,2019
2049,79,Mustang,car,GASOLINE,Ford,2016
2050,16,3 Series,car,GASOLINE,BMW,2013
2051,96,M4,car,GASOLINE,BMW,2017
2052,40,Mustang,car,GASOLINE,Ford,2018
2053,58,ES 350,car,GASOLINE,Lexus,2010
2054,87,Huracan,car,GASOLINE,Lamborghini,2019
2055,62,718 Boxster,car,GASOLINE,Porsche,2017
2056,99,MX-5 Miata,car,GASOLINE,Mazda,2016
2057,95,Range Rover Sport,suv,DIESEL,Land Rover,2016
2058,17,Fiesta,car,GASOLINE,Ford,2016
2059,44,CX-5,suv,GASOLINE,Mazda,2017
2060,6,Journey,suv,GASOLINE,Dodge,2017
2061,27,S-Class,car,HYBRID,Mercedes-Benz,2016
2062,72,Camry,car,GASOLINE,Toyota,2015
2063,51,Huracan,car,GASOLINE,Lamborghini,2018
2064,49,Corvette,car,GASOLINE,Chevrolet,2016
2065,25,Mustang,car,GASOLINE,Ford,2019
2066,12,5 Series,car,GASOLINE,BMW,2018
2067,13,Corvette,car,GASOLINE,Chevrolet,2019
2068,99,S-Class,car,GASOLINE,Mercedes-Benz,2016
2069,74,718 Boxster,car,GASOLINE,Porsche,2017
2070,12,G-Class,suv,GASOLINE,Mercedes-Benz,2013
2071,33,M4,car,GASOLINE,BMW,2015
2072,12,Challenger,car,GASOLINE,Dodge,2018
2073,36,M4,car,GASOLINE,BMW,2015
2074,39,Journey,suv,GASOLINE,Dodge,2018
2075,16,718 Boxster,car,GASOLINE,Porsche,2018
2076,55,Boxster,car,GASOLINE,Porsche,2014
2077,85,F-TYPE,car,GASOLINE,Jaguar,2018
2078,21,Boxster,car,GASOLINE,Porsche,2014
2079,68,i8,car,HYBRID,BMW,2016
2080,39,Mustang,car,GASOLINE,Ford,2018
2081,32,Model S,car,ELECTRIC,Tesla,2015
2082,36,3 Series,car,GASOLINE,BMW,2009
2083,93,Z4,car,GASOLINE,BMW,2013
2084,89,Yaris,car,GASOLINE,Toyota,2012
2085,4,Sonata,car,GASOLINE,Hyundai,2012
2086,50,Huracan,car,GASOLINE,Lamborghini,2019
2087,27,Stelvio,suv,GASOLINE,Alfa-romeo,2019
2088,49,MX-5 Miata RF,car,GASOLINE,Mazda,2018
2089,58,Civic Sedan,car,GASOLINE,Honda,2019
2090,64,Range Rover Velar,suv,GASOLINE,Land Rover,2020
2091,75,Yaris,car,GASOLINE,Toyota,2013
2092,12,Model S,car,ELECTRIC,Tesla,2017
2093,87,718 Boxster,car,GASOLINE,Porsche,2017
2094,77,Boxster,car,GASOLINE,Porsche,2014
2095,4,S-Class,car,GASOLINE,Mercedes-Benz,2015
2096,25,Fusion Energi,car,HYBRID,Ford,2019
2097,12,7 Series,car,GASOLINE,BMW,2018
2098,95,488 Gtb,car,GASOLINE,Ferrari,2019
2099,65,Model 3,car,ELECTRIC,Tesla,2018
2100,52,7 Series,car,GASOLINE,BMW,2016
2101,50,G-Class,suv,GASOLINE,Mercedes-Benz,2017
2102,80,Sonata,car,GASOLINE,Hyundai,2016
2103,21,TLX,car,GASOLINE,Acura,2015
2104,80,CR-V,suv,GASOLINE,Honda,2018
2105,38,Wrangler Unlimited,suv,GASOLINE,Jeep,2019
2106,45,Cruze,car,GASOLINE,Chevrolet,2016
2107,21,Fiesta,car,GASOLINE,Ford,2018
2108,59,Fiesta,car,GASOLINE,Ford,2018
2109,62,Escalade ESV,suv,GASOLINE,Cadillac,2015
2110,67,C-HR,car,GASOLINE,Toyota,2019
2111,59,Trax,suv,GASOLINE,Chevrolet,2017
2112,52,A3,car,GASOLINE,Audi,2019
2113,39,Focus,car,GASOLINE,Ford,2012
2114,26,Challenger,car,GASOLINE,Dodge,2018
2115,32,Sonata,car,GASOLINE,Hyundai,2019
2116,100,Yaris,car,GASOLINE,Toyota,2017
2117,67,Avalon,car,GASOLINE,Toyota,2011
2118,99,C-HR,car,GASOLINE,Toyota,2019
2119,89,Elantra,car,GASOLINE,Hyundai,2020
2120,90,C-HR,car,GASOLINE,Toyota,2019
2121,80,Camry,car,GASOLINE,Toyota,2020
2122,33,Focus,car,GASOLINE,Ford,2013
2123,34,Tucson,suv,GASOLINE,Hyundai,2019
2124,67,Grand Caravan,minivan,GASOLINE,Dodge,2015
2125,73,Grand Caravan,minivan,GASOLINE,Dodge,2014
2126,52,Altima,car,GASOLINE,Nissan,2013
2127,43,C-Class,car,GASOLINE,Mercedes-Benz,2016
2128,81,Sedona,minivan,GASOLINE,Kia,2011
2129,4,Ghibli,car,GASOLINE,Maserati,2017
2130,12,Range Rover,suv,GASOLINE,Land Rover,2013
2131,64,Focus,car,GASOLINE,Ford,2015
2132,86,Model X,suv,ELECTRIC,Tesla,2016
2133,31,Exige,car,GASOLINE,Lotus,2007
2134,10,Model 3,car,ELECTRIC,Tesla,2019
2135,70,Sonic,car,GASOLINE,Chevrolet,2014
2136,92,Model S,car,ELECTRIC,Tesla,2015
2137,20,Pilot,suv,GASOLINE,Honda,2016
2138,71,Camaro,car,GASOLINE,Chevrolet,2017
2139,12,Forester,suv,GASOLINE,Subaru,2014
2140,13,Corolla,car,GASOLINE,Toyota,2015
2141,14,Civic,car,GASOLINE,Honda,2012
2142,19,Fusion,car,GASOLINE,Ford,2016
2143,28,Prius,car,HYBRID,Toyota,2008
2144,35,Volt,car,HYBRID,Chevrolet,2012
2145,5,Cruze,car,GASOLINE,Chevrolet,2014
2146,43,M6 Gran Coupe,car,GASOLINE,BMW,2016
2147,46,Ghibli,car,GASOLINE,Maserati,2015
2148,51,Model 3,car,ELECTRIC,Tesla,2020
2149,30,Model X,suv,ELECTRIC,Tesla,2016
2150,40,M3,car,GASOLINE,BMW,2004
2151,65,GLE-Class,suv,GASOLINE,Mercedes-Benz,2016
2152,15,Corolla,car,GASOLINE,Toyota,2019
2153,62,XTS,car,GASOLINE,Cadillac,2018
2154,3,Model X,suv,ELECTRIC,Tesla,2020
2155,50,Model 3,car,ELECTRIC,Tesla,2019
2156,46,Model 3,car,ELECTRIC,Tesla,2018
2157,92,Model X,suv,ELECTRIC,Tesla,2019
2158,64,Soul,car,GASOLINE,Kia,2015
2159,83,200,car,GASOLINE,Chrysler,2016
2160,57,Mustang,car,GASOLINE,Ford,2019
2161,60,Suburban,suv,GASOLINE,Chevrolet,2015
2162,65,Challenger,car,GASOLINE,Dodge,2017
2163,2,C-Class,car,GASOLINE,Mercedes-Benz,2015
2164,40,Corolla,car,GASOLINE,Toyota,2018
2165,49,Model X,suv,ELECTRIC,Tesla,2019
2166,68,C-Class,car,GASOLINE,Mercedes-Benz,2016
2167,31,Model 3,car,ELECTRIC,Tesla,2020
2168,20,Accent,car,GASOLINE,Hyundai,2016
2169,3,CLS-Class,car,GASOLINE,Mercedes-Benz,2017
2170,33,E-Class,car,GASOLINE,Mercedes-Benz,2014
2171,83,Grand Caravan,minivan,GASOLINE,Dodge,2014
2172,90,Accent,car,GASOLINE,Hyundai,2012
2173,63,ATS,car,GASOLINE,Cadillac,2013
2174,33,XF,car,GASOLINE,Jaguar,2010
2175,60,Model 3,car,ELECTRIC,Tesla,2018
2176,12,3 Series,car,GASOLINE,BMW,2014
2177,67,Corvette,car,GASOLINE,Chevrolet,2018
2178,18,GLK-Class,suv,GASOLINE,Mercedes-Benz,2012
2179,25,C-Class,car,GASOLINE,Mercedes-Benz,2012
2180,66,3 Series,car,GASOLINE,BMW,2010
2181,56,S-Class,car,GASOLINE,Mercedes-Benz,2010
2182,3,Model S,car,ELECTRIC,Tesla,2018
2183,63,2-Series,car,GASOLINE,BMW,2019
2184,1,Sedona,minivan,GASOLINE,Kia,2015
2185,64,Grand Caravan,minivan,GASOLINE,Dodge,2018
2186,43,C-Class,car,GASOLINE,Mercedes-Benz,2012
2187,18,E-Class,car,GASOLINE,Mercedes-Benz,2012
2188,51,C-Class,car,GASOLINE,Mercedes-Benz,2012
2189,47,RAV4,suv,GASOLINE,Toyota,2017
2190,82,Jetta,car,GASOLINE,Volkswagen,2015
2191,55,Corvette Stingray,car,GASOLINE,Chevrolet,2014
2192,37,Sorento,suv,GASOLINE,Kia,2011
2193,32,Grand Caravan,minivan,GASOLINE,Dodge,2012
2194,33,Accent,car,GASOLINE,Hyundai,2015
2195,76,Grand Caravan,minivan,GASOLINE,Dodge,2010
2196,80,Model 3,car,ELECTRIC,Tesla,2019
2197,59,Traverse,suv,GASOLINE,Chevrolet,2012
2198,87,F-150,truck,GASOLINE,Ford,2016
2199,60,Eos,car,GASOLINE,Volkswagen,2015
2200,51,Rogue,suv,GASOLINE,Nissan,2018
2201,32,Model 3,car,ELECTRIC,Tesla,2019
2202,71,C-Class,car,GASOLINE,Mercedes-Benz,2016
2203,64,GLK-Class,suv,GASOLINE,Mercedes-Benz,2015
